Marta_trial;;;;;;;;;
Date:;29/07/2020;;;;;;;;
Time:;17:12:00;;;;;;;;
Type:;muscu_imu;;;;;;;;
Description:;;;;;;;;;
Notes:;;;;;;;;;
;;;;;;;;;
TRAJECTORIES;;;;;;;;;
100.000000;Hz;;;;;;;;
;R_shoulder1;;;R_elbow2;;;R_wrist3;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z
3371;474.332581;253.683960;417.944061;273.692047;194.632874;309.039459;164.157379;150.813934;202.492035
3372;474.968445;253.021423;415.565796;276.358337;194.001282;302.467896;169.424637;150.913589;193.168488
3373;475.805817;252.530319;413.035461;279.260437;193.504913;295.940857;174.901566;150.794037;184.315475
3374;476.609283;252.150085;410.557220;282.480469;193.012604;289.423248;180.177429;150.925629;175.811127
3375;477.478699;251.628983;408.419830;285.800903;192.458069;283.178284;186.025833;150.844284;167.011444
3376;478.461609;251.219543;406.007233;289.035248;191.914063;277.006653;191.769302;151.023529;158.694839
3377;479.352234;250.858337;403.898376;292.398376;191.294952;270.703857;197.988312;151.079666;150.289429
3378;480.311035;250.668854;401.629852;295.777710;190.815994;264.715790;203.841080;151.182724;142.212082
3379;481.498688;250.538254;399.509399;299.581818;190.394180;258.732574;210.170395;151.651810;134.391739
3380;482.258606;250.156418;397.354004;303.486877;189.893372;252.694000;216.583893;151.640198;126.603119
3381;483.258270;249.859390;395.323029;307.542572;189.731094;246.854370;222.894821;152.015564;119.351746
3382;484.054260;249.427536;393.199432;311.752319;189.748352;241.109329;229.108398;152.334656;111.972229
3383;485.277588;248.956604;391.106232;315.912689;189.859055;235.647461;235.855911;152.886734;105.206535
3384;486.357330;248.648636;388.970306;320.081390;190.313431;230.259979;242.455994;153.609665;98.164978
3385;487.198822;248.204132;387.070587;324.496277;190.776093;224.870041;249.199890;154.277451;91.567627
3386;488.459045;247.841400;384.939941;328.691956;191.082245;219.694366;256.040771;155.164856;84.968300
3387;489.719818;247.469498;382.908752;333.007751;191.485855;214.480591;262.908691;156.074295;78.507568
3388;491.179169;247.326630;380.811920;337.319183;191.829788;209.744888;270.051392;156.928818;71.991913
3389;492.319183;246.998764;378.908630;341.830658;191.893066;204.905472;276.700256;157.556015;66.004387
3390;493.534790;246.913010;377.439148;346.497253;191.978333;200.116806;283.978729;158.289917;59.875675
3391;494.610626;246.418442;375.542572;351.024170;192.357468;195.561981;291.058624;159.155228;54.127644
3392;495.848999;246.117142;373.607819;355.662354;192.470795;191.116028;297.841095;159.841873;48.707275
3393;496.798798;245.882980;372.086212;359.982483;192.875443;186.925644;304.923553;160.703613;43.281281
3394;498.046082;245.699585;370.255798;364.665466;193.386887;182.885864;311.596741;161.675568;38.187138
3395;499.112823;245.461975;368.632874;369.013306;193.691040;178.764771;318.390686;162.926727;33.345585
3396;500.023010;245.326843;366.949432;373.393982;194.129028;174.825287;325.123840;164.103699;28.494461
3397;500.856506;244.840973;365.657715;377.639343;194.558640;171.263184;331.635590;165.265564;23.779699
3398;501.814453;244.072632;364.260803;381.902527;195.227234;167.545578;338.240723;166.376724;19.195450
3399;502.701935;243.681366;362.851135;385.860138;195.428802;164.205841;344.457153;167.685501;15.038944
3400;503.277649;243.089035;361.538727;389.630737;195.653259;161.072311;350.528412;168.831970;11.113916
3401;503.858093;242.368179;360.603455;393.388916;196.194595;157.824371;356.530975;169.988815;7.244777
3402;504.562256;241.824371;359.477966;397.145233;196.533020;154.994675;362.180267;171.313354;3.600510
3403;505.244720;241.456741;358.238342;400.706940;197.139954;152.334961;367.632996;172.440430;0.217592
3404;505.805939;240.862015;357.064117;403.967834;197.673187;149.667999;372.687317;173.902191;-2.907171
3405;506.248413;240.448151;356.273102;407.229736;198.098083;147.394775;377.578186;175.238174;-5.610056
3406;506.845673;239.822479;355.265564;410.096466;198.819275;145.328979;382.148315;176.749039;-8.311213
3407;507.427429;239.818253;354.380829;413.141937;199.303970;143.108444;386.329041;178.042587;-10.656368
3408;507.920074;239.722641;353.700836;415.535217;199.652725;141.526566;390.609955;179.192001;-13.006879
3409;508.266602;239.583878;352.933380;417.938660;199.873383;139.861542;394.642853;179.977966;-15.018743
3410;508.609009;239.512894;352.517822;420.370667;200.243942;138.309479;398.478607;180.793854;-16.840435
3411;509.030426;239.651047;352.300140;422.426697;199.925522;137.118622;402.023651;181.077805;-18.388191
3412;509.333466;239.761002;352.188629;424.534515;199.703354;135.975082;405.590271;181.210602;-19.824512
3413;509.588013;239.956070;351.780243;426.809235;198.925842;134.604324;408.952881;181.078171;-21.100391
3414;509.647125;240.036789;351.657806;428.493164;198.276840;134.013931;411.868134;180.780350;-22.076826
3415;509.587036;240.055313;351.826233;430.195740;197.465042;133.163071;414.862213;180.490234;-22.978077
3416;509.596375;240.120575;351.704437;431.707489;196.619003;132.973053;417.367004;180.049637;-23.840654
3417;509.411346;239.983994;352.114777;433.277649;196.246964;132.603653;419.779358;179.380402;-24.437656
3418;509.314117;239.826431;352.371613;434.663208;195.638000;132.195206;421.941315;178.741104;-24.627823
3419;509.304993;239.840378;352.415131;435.856934;195.347839;132.254364;423.502045;178.117722;-24.496771
3420;509.314148;239.835388;352.608185;436.816223;194.979904;132.215332;424.606598;177.344360;-24.310017
3421;509.325226;239.780655;353.056030;437.323883;194.880997;132.368210;425.636963;176.679459;-24.077765
3422;509.550537;239.828079;353.222961;438.045258;194.937271;132.687881;426.275452;176.251068;-23.793583
3423;509.892548;240.073654;353.224304;438.405548;195.081635;132.912354;426.535736;175.905533;-23.367479
3424;509.955750;240.343079;353.552216;438.332947;195.458542;133.630035;426.291931;175.367279;-22.704491
3425;510.163239;240.816238;353.560913;438.307373;195.770538;133.923248;425.277344;174.770676;-21.761204
3426;510.473022;241.124435;353.421661;437.998962;195.918411;134.325912;424.822052;174.720978;-21.253679
3427;510.868195;241.607788;353.213837;437.251099;196.044098;135.135696;423.421600;174.278442;-20.261276
3428;511.053040;242.159500;353.294769;436.693329;196.605194;135.822281;421.853058;173.808685;-19.292791
3429;511.423645;243.081879;353.390564;435.687500;196.928909;136.610504;419.666077;173.217743;-17.924341
3430;511.417572;243.438538;353.876984;434.383606;197.420059;137.759659;417.493591;173.062866;-16.694786
3431;511.286285;243.790970;354.502808;432.992554;197.980911;138.781860;414.775146;172.743271;-15.287037
3432;511.481079;244.346710;354.617340;431.332581;198.463226;139.880157;411.935638;172.730377;-14.087704
3433;511.596039;244.786804;354.945526;429.204895;198.907150;141.150192;408.649414;172.470230;-12.194052
3434;511.458954;245.270142;355.530670;426.932922;199.574158;142.979599;404.497711;172.448959;-9.980253
3435;511.397156;245.701401;356.026550;424.677490;200.507034;144.454880;400.455231;172.669952;-8.072940
3436;511.500702;246.271652;356.943909;421.673584;201.086014;146.692123;395.978577;173.037506;-5.807850
3437;511.128021;246.958023;357.870514;418.919891;202.379349;148.632416;390.665466;173.543076;-3.078810
3438;510.798859;247.433350;358.731934;415.445526;203.265747;151.077805;385.056885;174.307526;-0.055983
3439;510.698120;248.501160;359.716064;411.869171;204.567307;153.730484;379.042023;175.206116;2.903601
3440;510.659790;249.404724;360.632294;408.000458;205.794540;156.223541;372.346100;176.102417;6.732005
3441;510.423553;250.591782;361.698730;403.606720;207.229156;159.637283;365.602173;177.417664;10.205473
3442;510.010376;251.513412;363.379150;399.129089;208.681519;162.838760;358.401886;178.730621;14.112078
3443;509.512848;252.571732;364.642303;394.181458;210.198105;166.607620;350.475525;180.216248;18.652359
3444;509.216644;254.138336;366.139282;388.966095;211.877808;170.698975;342.372437;181.715958;23.454792
3445;509.236206;255.807739;367.614868;383.575317;213.606934;174.844193;333.846924;183.253693;28.849791
3446;508.706512;257.140930;369.588409;378.007690;215.430481;179.577866;324.736786;184.971008;34.787498
3447;508.185425;258.799377;371.454590;372.373810;217.124771;184.646896;315.814575;186.852859;40.862411
3448;507.940857;260.448425;373.545776;366.624207;219.067352;189.669525;306.335663;188.699326;47.824009
3449;507.341675;261.750305;375.732727;360.392944;220.749191;195.713226;296.846466;190.609055;54.997299
3450;506.880829;263.189606;377.780182;353.997192;222.404572;202.070740;287.004120;192.494385;62.833733
3451;506.257111;264.579590;380.417725;347.907257;224.197403;208.775528;277.110992;194.539246;71.128609
3452;505.514008;265.976288;383.056519;341.807892;226.165848;215.774734;267.169067;196.718765;80.143669
3453;504.704376;267.093445;385.476166;335.670471;228.317230;223.057465;257.106873;198.765701;89.658661
3454;503.750244;268.128052;388.158386;329.488220;230.283295;230.923401;247.114288;200.965897;99.622253
3455;502.794891;269.239716;391.067474;323.260254;232.209579;239.083679;237.108917;203.187286;110.037506
3456;501.419067;270.128937;394.627655;317.293915;233.963333;247.327698;227.298431;205.177933;121.114456
3457;500.455383;271.125946;397.660797;311.595856;235.915771;256.046936;217.637512;207.132706;132.463699
3458;498.773804;271.770599;401.417603;305.919800;237.680954;265.129272;208.117859;209.285706;144.740707
3459;497.433350;272.544800;404.855469;300.416321;239.417648;274.591949;198.850998;211.341476;157.035690
3460;496.066071;273.115051;408.614197;294.837830;240.967590;284.357086;189.892914;213.318756;169.710175
3461;494.537201;273.743347;412.428467;289.631653;242.619125;294.289337;181.308350;215.240921;182.941940
3462;492.950684;274.452606;416.754395;284.918030;244.183289;304.428406;172.998611;217.134018;196.280106
3463;491.709961;274.906219;420.859985;280.385498;245.730087;314.633575;165.020889;218.566330;210.111359
3464;490.449921;275.603058;425.159943;276.060028;247.127319;324.976959;157.448990;220.479523;224.237350
3465;489.116425;276.234436;429.592041;272.086182;248.412460;335.757111;150.475830;222.158600;238.422638
3466;487.882294;276.718018;433.842072;268.577606;250.003967;346.061157;143.667175;223.833878;253.134491
3467;486.910492;277.277283;438.394745;265.043243;251.396393;356.965057;137.428833;225.409027;267.562012
3468;485.995209;277.842255;442.651428;262.112976;252.640244;367.901123;131.589111;227.064011;282.499725
3469;485.310211;278.399231;446.870636;259.520355;254.688354;378.583618;126.461601;228.590668;297.034149
3470;484.601654;279.052246;451.131989;257.006104;256.034637;389.601959;121.254662;229.963654;312.016022
3471;484.397064;279.829102;455.385590;254.817566;257.326019;400.316010;116.909164;231.271973;327.068512
3472;484.059357;280.374390;459.346741;253.115250;258.469482;411.066925;112.910652;232.376114;341.765808
3473;483.855255;281.144562;463.585358;251.775558;259.935547;421.660309;109.539406;233.653137;356.569214
3474;483.896210;281.683136;467.635529;250.652100;261.086700;432.274475;106.557259;234.402893;371.148224
3475;483.998688;282.404572;471.518829;249.853821;262.230988;442.788300;104.055405;235.237320;385.918427
3476;484.065247;283.313385;475.109406;249.322540;263.277527;453.059662;101.670403;236.115829;400.361298
3477;484.353088;283.832611;479.007904;249.144150;264.369720;463.236603;99.926514;236.998810;414.791901
3478;484.495544;284.650238;482.622131;248.926086;265.442627;473.413971;98.402367;237.755005;429.002747
3479;484.903809;285.379120;486.322021;249.140350;266.422302;483.416687;97.229347;238.516037;443.024902
3480;485.174530;285.881866;489.995575;249.448532;267.229614;493.303650;96.413528;239.213867;456.888824
3481;485.905609;286.691467;493.859833;249.974121;268.092957;503.055878;96.141434;239.729156;470.656494
3482;485.866180;287.027557;497.507507;250.641800;268.784332;512.841248;95.887741;240.180801;484.032990
3483;486.387817;287.617035;501.185944;251.378555;269.564117;522.496216;95.931709;240.826019;497.595490
3484;486.684235;287.953918;504.942535;252.600266;270.142914;532.084229;96.252907;241.296463;510.762115
3485;487.398254;288.337524;509.192017;253.878830;270.723419;541.605042;96.827980;241.845245;523.966064
3486;487.995117;289.020355;513.073364;255.236862;271.379425;551.113708;97.526489;242.493805;536.910095
3487;488.605438;289.305298;517.171265;256.740448;271.946716;560.533752;98.629005;243.247543;549.818115
3488;489.231598;289.563416;520.984192;258.582733;272.546783;569.691284;100.131195;244.142014;562.411743
3489;489.971680;289.809448;525.352356;260.410065;273.277496;578.971802;101.459091;244.923447;575.096924
3490;490.742523;290.031677;529.255981;262.473267;273.880188;587.997131;103.334160;245.831802;587.606384
3491;491.702972;290.338593;533.477722;264.821594;274.674133;596.838989;105.423149;246.832504;600.007690
3492;492.746033;290.729218;537.225220;267.340424;275.647003;605.563721;107.676384;247.859512;612.293152
3493;493.564178;291.289215;540.982666;269.935669;276.312134;614.220581;110.299141;249.223587;624.335388
3494;494.926941;291.409882;544.822876;272.677063;277.276642;622.669556;112.937836;250.493134;636.351624
3495;496.018280;291.658844;548.472900;275.597565;278.155487;631.142700;115.854897;251.923004;647.948303
3496;497.448456;292.101471;552.046082;278.684174;278.997681;639.333984;119.449524;253.484589;659.426880
3497;498.787231;292.442841;555.640991;281.941681;280.164551;647.189209;122.962662;254.822113;670.879639
3498;500.426270;292.632477;559.021179;285.658997;281.349640;655.097107;126.965904;256.367737;682.164795
3499;502.229340;292.902527;562.506775;289.351807;282.392151;662.584595;131.118011;258.029510;692.808716
3500;503.966309;293.047791;565.887939;293.388763;283.661713;669.510498;135.718735;259.685394;703.380249
3501;505.792633;292.999298;569.176880;297.603027;284.529419;676.556396;140.705994;261.248169;713.474976
3502;507.900085;292.998993;572.300720;302.092194;285.693481;682.867859;145.617905;262.770081;723.314453
3503;510.260437;292.848358;575.305786;306.406616;286.853424;689.043091;150.904068;264.370087;732.730164
3504;512.340637;292.774261;578.309204;310.983429;287.657837;694.613708;156.206711;266.073761;741.575623
3505;514.329468;292.491180;581.185974;315.460175;288.468231;699.956360;161.376404;267.539886;750.151611
3506;516.382324;292.154694;583.833069;319.561676;289.229797;705.047668;166.424026;268.963531;758.066467
3507;518.210876;292.006165;586.508606;323.641663;289.825226;709.525085;171.397079;270.077576;765.369446
3508;520.039124;291.974152;588.964172;327.471344;290.221405;713.990662;176.251373;270.912598;772.224731
3509;521.810364;292.127869;591.172607;331.199799;290.744110;717.800659;180.674622;271.525757;778.275574
3510;523.650269;292.167206;593.036255;334.537292;290.888123;721.465637;184.977905;271.786865;783.895996
3511;525.553833;292.537872;594.586609;337.749390;291.136597;724.583252;189.010986;272.110138;788.797485
3512;527.267029;292.765625;596.196106;340.675446;291.553070;727.456543;192.526779;272.406494;793.165222
3513;528.651917;293.298645;597.316528;343.404694;291.880219;729.731873;195.853271;272.633057;797.025696
3514;529.915466;293.549927;598.514038;345.554016;292.195618;731.886902;198.515762;272.792297;800.240295
3515;530.723389;294.076843;599.747192;347.553925;292.537384;733.626587;200.970612;272.793732;802.973083
